,REVIEW,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL
424,"
I travel annually back home to Chicago from Abu Dhabi. Etihad is the logical and only choice for a nonstop flight. I am a tall guy with a knee problem, therefore, trying to sit in a middle seat is out of the question. Since I frequently travel, it has become a nightmare when I am ready to select a seat. I have tried the exit seat after paying extra (AED600 ea. way), but realized it didn't make a difference if someone is sitting next to you; you are still going to be cramped in the seat. on other trips, I selected seat 52K (paid extra ea. way). I selected this seat because the seat in the Plan appeared to have a ""space"" from the other seat (this is a twin seat row), but to my surprise, the seats were abutted but away from the window, which didn't make any sense to me especially that I paid extra for this not so ""preferred"" seat!
I guess what I am complaining about is the seat width needs to be considered by Etihad especially for long flights such as Chicago; 14hrs outbound and 13.5hrs inbound. My other complaint is the food; since 90% of the passengers are Asians, Etihad should have considerations for those who prefer non-spicy food. In addition, if you choose to sit in the rear by the aisle, it is going to be a bothersome people bumping onto you, service carts and the worse; people queuing waiting to go to restroom especially after meals!",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,"
The flight was very good in all aspects. The cabin crew were all courteous from the moment we boarded to deplaning. My meals were served hot and was tasty however the sandwich served was very dry I was not impressed. They served water throughout the flight and also had snacks. There was a selection of movies and shows. Although my seat was the last row in the first cabin I was pleasantly surprised it reclined and how much it reclined.There is sufficient legroom for me but if you are taller there would be an issue. The seat width is comparable to other airlines. The 26th row is just in front of the toilets but fortunately I did not have any issues with stench or people lining up to use it perhaps being an overnight flight had something to do with it.",1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
426,"
This flight/seat was a travesty.13 hrs of having every person and or cart hit and sometimes smash into my shoulder meant that if I never fly this airline again it will be too soon.I felt sorry for the flight attendants who have to try and navigate the carts down the isles that have been restricted due to the 3-4-3 layout as opposed to most airlines using the logical 3-3-3. The FAs had to apologise to every passenger they run into, but by the end of the 13 hr flight it was up to you to watch out for the shoulder bashing overhang of the carts.",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,"
Plenty of leg room and seat very comfy with little interference from other passengers. Food was prompt and eat at your preferred time. Extremely attentive staff never needed to ask for anything. Drinks were filled up without asking. Staff first class and entertainment good too.",2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
428,"
I travelled by Three Class Boeing.So the layout sent by you does not match.But 2 seaters are not inclinable like other seats,or in my aircraft the seats maybe defective.I travelled on 28-4-14",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,"
I USED TO FLY ONBOARD THIS TYPE OF AIRCRAFT 12 TIMES ON THIS ROUTE, 1 TO JEDDAH AND MORE THAN 20 FLIGHTS TO RIYADH. ITS MY FAVURATE AIRLINER. SERVICE IS EXCELLENT AS USUAL.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
430,"
I would have expected more comfortable, lumbar-supported seats for a  13hr flight. The legroom was barely adequate; once  under-seat hand luggage was stowed, there was little room between it and the metal seat support for both feet. The food served, while hot and frequent, was primarily of Indian cuisine with no other option if this is not to your liking. I subsequently bought a chicken salad roll at Abu Dhabi airport and took it for my main meal on the return trip. The flight stewards were not friendly at all. Little information was given as regards meal content, and the passenger sitting on the aisle was frequently banged-into by the trolleys, with no acknowledgement or apology from staff. Drink variety was good, however there was no option of fresh fruit with meals. In-flight announcements were often spoken too quickly or too quietly, or  (in the case of English announcements) with a heavy accent, making it difficult to know what was said. The entertainment system assigned to my seat repeatedly crashed, taking 5/10 minutes on average  to reload. The plane was clean and well equipped.",-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,"
I was on 38C but after the plane climbed and seatbelt sign turned off I saw row 32 was empty so I moved to 32A (paid legroom seat) and there I remained for the rest of the 7 hour flight.Service was efficient, with the flight delayed in take off the crew could have served the food a little quicker. The food itself was nothing to write home about, just good enough for this review. It do it's job though and kept the tommy from rumbling the rest of the journey. Main food was served after take off and a snack sort bun was served just before landing into AUH. In flight movie selection was good for this length journey, ended up watching 2 movies (don;t get time to see cinema so was a welcomed treat).One thing great I did see was their treatment of children and parents with babies, very good indeed. I have booked my next family holiday with them :)",2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0
432,"
Choose this seat since row 42 was available. This is comfortable with no equipment box unlike in Airbus 330/340  window seat. Plenty of leg space and decent recline of seat. Seat width is adequate and with this seat you get additional space along window due to its rear curve. This gap is very helpful to keep things and pillow also It's good to rest with nice thick pillow. Each seat power point is a big advantage for all device charging.",1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,"
The service was very poor.  Food served very late.  Food was not up to our expectations and quality not what we paid for.  It takes more than 15 minutes for a crew to attend to our needs each time we call them.  We request for warm water either they give hot water or cold water.",0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,"
PERTH TO ABU DHABI WAS GOOD: SERVICE WAS EXCELLENT AND ENTERTAINMENT COVERED ALL INTERESTS:ABU DHABI TO BELGRADE WAS GREAT: PLANE WAS MORE MODERN, SEATS WERE MORE COMFORTABLE: SERVICE WAS EXCEPTIONAL AND FOOD WAS FIRST CLASS:HAVE FLOWN SAME ROUTE WITH 2 DIFFERENT AIRLINES, ETIHAD WAS BETTER AND WILL FLY WITH ETIHAD AGAIN:",2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
435,"
Service was very good staff/crew was very courteous . Seats were very comfortable. Departure time from Delhi is not good for passengers like me coming from Punjab . Otherwise I would love to travel Etihad and recommend it to every body.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
436,"
My parents came on  EY 211 flight and seat was 28 J, 28 H
Seat was comfortable and Service was good , with the flight Food was good and my parents felt good with Hindu Meal.
",2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,"
It was superb experience. I am 6.1 tall with healthy body but I found it quite comfortable to sit and even stretch the legs.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
438,"
Perfect flight on Time with an efficient crew. The s’est is cimfortable, the food was good and the choice of films large",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,"
IT WAS MY BEST FLIGHT EVER ONBOARD ETIHAD AND OTHER AIRLINERS. IT MAD MY VACATION UNFORGOTTABLE.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
440,"
This is my business class flight with Etihad I normally fly business class with Emirates so I will be critical of Etihad standard.  The business class lounge was excellent with a small selection of hot and cold foods. Boarding was a disaster with economy and business mixed in the same long queue and only when we got to the boarding pass check point did we discover that the queues were supposed to be separate. Once On board it didn’t improve much with the cabin crew busy doing other stuff so we just found our own seats and worked it out for ourselves.
The Business class seats are firm but are narrow in comparison to other airlines. The food menu and wine selection is very limited to Meat, chicken or fish. The privacy screen is excellent.",1.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
441,"
Once we boarded the flight, the plane didn't take off.  After half an hour, we were informed that the flight will be delayed for 2 hours with no specific reason given.  No food were served during this time.  Children were hungry.  At least could have request us disembark the flight and be in the Airport so that we can go around duty free shops and relax in the Airport instead of in the flight.  No compensation",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
442,"
Good  seat. I found the B787-9 a very quiet aircraft. The air pressure was far superior to any  Airbus aircraft that I have flown",2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,"
Good enough seat, but I find the B787-9 a very noise aircraft, also found the pressurisation not as good as  the Airbus 330",2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,"
A little noisy due to proximity of engine. But,very comfortable seats, lots of storage areas, and very good service.",2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,"
Great service!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
446,"
First window seat for business class with a small kitchen gallery for drinks in front and the crew quarters and toilet on the other side.. One seat only on the windows staggered.  Not as close to the window as the even numbered seats. Having no one in front allow for extra storage space throughout the 14 hour flight on the benches. Lots of privacy from neighbours.",1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,"
The seat itself is quite new and comfortable. It is a shame you can't control each individual window's darkness. The seat would be more comfortable in bed mode if they provide a thin mattress. The table is big, sturdy and won't get in the way of getting out of the seat, which is hard to find these days.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,"
Just enough leg room for 1.5 hour flight but would not be very comfortable on a longer flight.  The crew aboard Eurowings was courteous and friendly.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,"
very good, if there was a tv it would be better!!!",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
450,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,"
Todo el pasaje fue magnifico, atento y muy cordial, espacio bueno entre asientos, ofrecen agua o refresco , muy  puntuales , puedes subir troller y pequeño bolso sin problema, buen espacio para maletas. Me gusto la fila 1 , lo tendré en cuenta para la próxima, desde España numero de atención gratuito y eficaz ante las dudas, en ALEMANIA igual muy amables. Para un vuelo de hasta 5 horas asientos cómodos. La comida como todos ....no es ninguna maravilla, pero aceptable, les recomiendo sin duda, la mejor compañía bajo coste con la que he volado.",2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
452,"
The ex Lufthansa A340-300 is an old, but verry nice and interessting airplane with a new Eurowings inside. The seat 4 K in the Eurowings BEST-class has lot of speace and is verry contribul, we will take Eurowings also for our next fligths to the USA",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
453,"
New Eurowings interior is nicely done, plenty of legroom

Economy seats are not that comfortable, toilets darkly lit

Cabin is very quiet, a big plus on longhaul flights",1.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
454,"
A bad flight.
First of all the plane is unbearably loud. I measured 106 dB Leq. In a normal working environment this wouldn't be allowed.
Row 6 is next to the propellers which makes it even worse (if possible).
The second problem was the cabin temperature. It was unbearably warm during boarding and taxing. The reason for this is that they use only one engine and the compressor is off. Maximum discomfort. When I asked to the stewardess to do something, she didn't even reply. Quite unprofessional.
Finally the cabin was dirty. I was the first one to use the toilet and you can see in the picture how I found it.
I promised myself never to board a Dash( ever again, especially with Eurowings. I used in the past with AirBaltic and the situation wasn't this tragic.",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
455,"
Seat just in front of the wingtips, right next to the mighty turboprop engines. Window seats have reduced outer legroom due to curvature of the cabin, but OK for me at 5'10"". Pretty much no room for cabin baggage, anything 'larger' will be loaded and returned to you after the flight. Plan ahead if you want you valuable or sensitive items with you in the cabin.
Noise level is ok, normal in-ear headphones allow for listening to music, bring noise cancelling ones if you intend to watch a movie in-flight, there's no IFE. Tolerable levels of vibration, overall a pretty smooth flying experience.",1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,"
PLEASE NOTE: The whole row 11 has no windows!
I'm a turboprop fan (no pun intended) but the Dash 8 is awfully loud. I measured an average of 96 dB SPL. Enough to force you to shout if you want to have a conversation with your neighbor.
Take off is always smooth, landing can be bumpy because of the slower speed compared to turbofans.
Probably the best seat is in row 10.",0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,"
Note to myself: skip this flight next time ... especially seat 11A/F.
Apart from the very limited space (I'm 6'4 tall), the fresh air vents are 1-2 inches above my head, neck/head-ache guaranteed.
The 11F seat is not on a window, it's even worse, there is no place for the right shoulder as the right hand wall seems thicker right here (similar on the 11A seat).",-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,"
Flight was rather loudas this airplane is a propeller plane.
The legroom at the window seats is quite bad.
The service on board was very good and the staff was very friendly. The flight itself was very bumpy because of the bad weather conditions.
The seats are rather uncomfortable an hard. It was ok for that short flight.
",-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
459,"
This is a great plane, cruising in excess of 700kmh and at a lower altitude.

Slightly loud compared to larger aircraft, however a very comfortable journey.

Obviously seat 1c has great legroom.

The aircrew were friendly and helpful.

Do not hesitate to fly in a Bombardier 400QC",2.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
460,"
The best Seat ,slot of jegroom in a good and comfortabel chair even for a langer person as I am.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,"
Beware Row 11 has no window. View is extremely limited",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,"
Overall, I rate the flight excellent.  The seat was comfortable for the 2 hour flight to Manila.  Audio Video was excellent, although the screen a bit small.  I would like to see EVA put a foot rest in this particular business seat.    Otherwise, no issue and I had a good flight.",2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
463,"
Quite often using this flight (BR62, BR61), as it is direct flight. I am 193 cm tall, so I am not that happy with legroom. Entertainment is good, always has some good movie to choose for make flight shorter. Food is always tasty, anyway not that big portion. No problem with additional drinks, or noodle soup. Staff is usually nice, anyway, you need to ask them yourself. Flight in general is quiet and relaxing, as it is mostly used by quiet Asians.",-1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
464,"
Eva Airways A330 has a great coach class. It features not only a great seat, but also a great personal entertainment system. Seats are abundant in space. Service is really poor.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
465,"
I flew the Hello Kitty Jet (BR 857). The seat was really good. Lots of legroom, width, recline. I couldn't even choose from the vast variety of videos. Food portion was small though. No problem crossing 41J because the person sitting there was my dad. Apart from serving food, none of the flight attendants left the galley.",2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,"
It was a really nice flight. When boarding, every cabin crew greeted us. They were nice, the food was also really good. Flight entertainment was really nice, because of all of the movies on flight. There were new movies too. So I recommend to fly with EVA Air.",0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
467,"
Seat pitch is OK, entertainment is good but always be paused/interrupted by Public Announcement(PA), food is so so, service is fine.",1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,"
I did not know what to expect but found the flight comfortable and ai was well served by excellent staff.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,"
Really pleasant business class seat.  Full lie flat and very comfy.
Food was pretty good if some what fish driven.
First choice of meal wasn’t available which was disappointing having ordered it well in advance.
Mattress could have been thicker like in Emirates as during the night it became uncomfortable.
Everything asked for was delivered by excellent cabin staff.
",2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,"
EVA Air's Premium Economy is exactly that - economically priced but with premium services and amenities. My most recent flight on EVA Air's Premium Economy on BR17 SFO-TPE on April 1st was my wife's and mine 12th flights in 14 months starting in February 2017. We just love the wonderful services at affordable prices.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
472,"
Very comfortable lie flat seats, on which it was possible to sleep for several hours! I am over 6 foot tall, but could still sleep fully stretched out. My only complaint is that the seats are a bit narrow.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,"
I have back problems but when booking online there were no aisle seats available.  However i got to the airport bit early, check in was pain free no queue & the officer there was brilliant and got me aisle seats on both legs of my journey to LAX.Very spacious, clean and psychologically much more relaxed because of it..had a very long journey to get to my mother in Florida and at least the international leg was very comfortable.I even had the seat beside me free through the whole trip but the arm rest is fixed so no way to spread out there though it was useful holding all my junk whilst i did rest in my own seat:)I didnt enjoy the movie selection but thats a personal preference and i had my laptop so no problems.  Food was average (having been spoilt on SIA flights) but definitely acceptable.  I liked that the stewardesses walked around frequently actively looking to see if anyone needed anything plus walking around with trays of juice and water...absolutely essential on those long dry flights.",2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
474,"
This will be the second time within a year that my wife and I have flown on this aircraft from London Heathrow to Bangkok. We have again booked economy class 63 A and B. We found the fight to be both a comfortable and very pleasant experience. We will be flying on the 24th. February 2011 and I will be celebrating my 65th. Birthday on 26th. February 2011. I can think of no better way of celebrating the start of my retirement other than by once again experiencing the feeling of being treated as someone special as I am sure all your other passengers do",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
475,"
I travelled with my wife and 14 year-old girl from HCMC to San Jose. The first leg from HCMC to Tapei there was not much to say as it was only a short flight but we were quite upset cause I was seperated from mom and daughter. Then, on the next flight from Tapei to San Francisco, our request (window-aisle-aisle seats on the same row)were not fulfill thougt we were able to seat together in the middle. Hopefully on the way back home, we'll get what we want.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
476,"
Folks, Eva is a top notch airline and this is a top notch jet.  The service and facilities are spectacular.  There's no way you can fly economy on ANY US carrier and get this type of service.  The seats even in economy seem wider with much more space in front of you vs any US airline I've flown with.  EVA is my #1 choice for overseas travel.",2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
477,"
Excellent seat and service. Flew to Asia on EVA and back on Cathay. Found EVA seat superior even though both were good.  EVA outshined with PJs and bed cover. Food was okay, service top notch.  The only area that needs improvement is movie and TV selection.  I had my iPad downloaded with some extra content so I was fine. ",2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
478,"
I 'm 67 . EVA is my favorite airline to USA Last year my seat was in the front . I  satisfied with long leg seat This year I will fly on Nov 2, I hope  to sit the same seat which I will  fly happily  with  EVA for ever",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
479,"
My 3rd leg on EVA and am very impressed with the service and the aircraft.  When flying overseas I will try to do it on EVA.  It was a treat compared to some of the USA companies.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,"
Have been flying for over 50 years and this might have been the b est ever!
Outstaning in every way, the service, comfortable ecoomy,
the plane, and great fast schedule",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
481,"
1ST TIME TAKING EVA, AND GLAD TO KNOW THAT ROYAL LAUREL SEATS ARE FANTASTICALLY COMFY. I WOULD DEFINITELY FLY EVA AGAIN.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
482,"
Economy class seats are very spacious compared to other carriers. Cabin is clean and service is excellent.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,"
Service is smiling and friendly.  Business class was less than half full so it was extra pleasant. 
The blankets they provide are an almost full twin-size comforter.  Long enough and a nice weight.  Amenity kit had toothbrush, earplugs, sleep mask and socks.

The welcome drink was good, they offer plenty of bottled Fiji water throughout the flight.

The seat is all automatically controlled with buttons in the armrest.  The seat lowers and moves within a shell so there is no impact to anyone else around you from your seat being down.  There are a million ways to lower or recline the seat but in the most ""flat"" position, the leg rest rises from the seat and fills the foot well in front of you.  It is not flat and at times I felt like I was sliding down, but near the end of the flight I realized there was a foot rest I could have popped out  to prevent sliding.  There is plenty of leg room and you are not permitted to stow bags under the seat in front of you during takeoff and landing so empty what you need into all the storage cubbies available.

The TV is controlled by a remote control in the armrest.  VERY fast compared to Air Canada's touch screen system.

I'd avoid the first row of Business as you have the lights from the galley and noise from the galley.  Yes, there is a curtain but the every time someone uses the lav the lights shine on you or they bump you when they walk past.  4K worried me a bit on paper because I thought there might be reduced seat mobility in the last row but it ended up being great.",2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,"
We thought we would spoil ourselves and fly on our first family holiday overseas on business class.
Less than satisfied.
Uncomfortable, well worn seats.
Good leg room.

Entertainment a joke, an IPAD! Dirty, cover that was old and tacky and didnt work properly.
Drink good.
Food nice but I expected better.
I wanted a certain dish that was offered on the menu to be told "" We only have 2 of them"". So didnt get it.
Staff were not overly happy.
Was surprised that when we went to land there was still food not picked up and they didnt even check if we had our seat belts on!
I looked up and they were putting their seat belt on!
We had a glass break near my 8 year old who knocked it of whilst sleeping and it broke. It was sitting there most of the flight.
Staff less than helpful and quite grumpy.
Would not fly business class with this airline ever again and  would not recommend to anyone.




",-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
485,"
Looked like a great seat BUT it is the ONLY window seat without a window! Very disappointed because we also booked this seat on return flight.
On flight over audio was not working.
On flight home I sat bolt upright in 19B (next to wife) as seat recline would not work. Hard to get comfortable.
Legroom adequate. Service very ordinary - still waiting to come back with a drink. Ran out of vegetarian dish (although everyone I saw had the chicken, no one had vegetarian). I had the chicken - like everyone else (not prepared for them to come back when everyone else had been served). I am glad it was only a 3-4hr flight.
They need to pay more attention to the customer service and experience.
When are airlines going to enforce the cabin luggage requirements? They did weigh and tag our carry on luggage at bookin but heaps of large luggage made it onto plane.",-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0
486,"
This is really just a premium economy type seat .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,"
Excellent service in all aspects. Highly recommended.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
488,"
Bad if you are fat.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
489,"
Seat width 21"", pitch 60"". For solo traveler, best seats in business are 2A, 4A, 6A. They offer the most space and privacy. Seat is 180 degree fully flat bed with massage option. Seat is the same as SWISS business seat with light blue decor. Comfortable seat, quiet cabin, service good. Recommendable. Only IFE could improve more with selection of movies. Those were limited. Camera views and route map were good.",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
490,"
The seat on this plane are not width enough specially the aisle seat. Next to that they placed the remote for the entertainment system on the inside off the seat (aisle) And after the wing you have of course a lot off engine noise.",1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,"
Here is little bIt more space  towards aisle then row 53,good for legs.More noise from the lavatory and service area after meal .",1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0
492,"
There are 2 business class cabins, in the front cabin there are no overhead lockers in the middle, which makes makes it spacey.  Seat configuration is 1-2-1. As a result all passengers have aisle access. Seats are reasonably wide, can easily be manioulated and are ok when seated.  The seat can be folded to a 180° recline ""bed"", but the fishbone  structure limits your legroom and the upholstery is not very soft which makes it difficult to sleep.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,"
Nice plane, business class is quite large, no luggage bins on the middle (specific for a350) but large wide bins on the aisles.
Seat was 3A, large enough.
one of my seats compartments was broken and a scotch tape held it closed (on the right)
it is a flatbed, and due to orientation on the side, I had to take a moment before finding the right position to sleep (space for the feet is not so large  on the far end).
everything is convenient, plugs, usb, screen, great entertainment menu, service.

Comparing to Emirates a380 it lacks of : Wide space for the legs,
mini bar (just one water bottle here)
mattress the staff  adds before you go to sleep. remote tablet
but overall, worth the price :-)
I found the plane was not so silent compared to what I read on reviews. Many times I put on and off my NC headset.
absolutely great food and drink choice",1.0,-1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
