,Data_Source,Airline_Name,Aircraft_Type,Cabin_Class,Type_Of_Lounge,Type_Of_Traveller,Date_Visit,Date_Flown,Airport,Route,Cabin_Staff_Service,Lounge_Staff_Service,Bar_And_Beverages,Food_And_Beverages,Ground_Service,Catering,Cleanliness,Comfort,Aisle_Space,Wifi_And_Connectivity,Inflight_Entertainment,Viewing_Tv_Screen,Power_Supply,Seat,Seat_Type,Seat_Comfort,Seat_Legroom,Seat_Storage,Seat_Width,Seat_Recline,Washrooms,Value_For_Money,Overall_Customer_Rating,Recommended,Date_Review,Review,Sentence,LABEL_SEAT,LABEL_BED,LABEL_IFE,LABEL_FOOD,LABEL_NOISE,LABEL_TEMPERATURE,LABEL_HUMIDITY,LABEL_CABIN CREW,LABEL_LAVATORY SPACE,LABEL_PRICE,LABEL_LOST BAGGAGE,LABEL_CHECK IN,LABEL_PUNCTUALITY,LABEL_ATTRACTIVE AIRCRAFT,LABEL_SAV,LABEL_BOARDING,LABEL_GENERAL,Unnamed: 54
4277,Kayak,ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,3",,,Points positifs . The crew was so kind and helpful  the kind of people I wish that I could have spent time to get to know.Points négatifs . It would have been really nice to have taller seats. I’m only a little over 6’3” with shoes on and the seats were still quit short and uncomfortable for me.,the crew was so kind and helpful  the kind of people i wish that i could have spent time to get to know,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4278,Kayak,ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,3",,,Points positifs . The crew was so kind and helpful  the kind of people I wish that I could have spent time to get to know.Points négatifs . It would have been really nice to have taller seats. I’m only a little over 6’3” with shoes on and the seats were still quit short and uncomfortable for me.,it would have been really nice to have taller seats,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4279,Kayak,ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,3",,,Points positifs . The crew was so kind and helpful  the kind of people I wish that I could have spent time to get to know.Points négatifs . It would have been really nice to have taller seats. I’m only a little over 6’3” with shoes on and the seats were still quit short and uncomfortable for me.,i’m only a little over 6’3” with shoes on and the seats were still quit short and uncomfortable for me,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4280,Kayak,ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points négatifs . If there was no delay.,if there was no delay,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4281,Kayak,ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points négatifs . If flight wasn’t delayed.,if flight wasn’t delayed,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4282,Kayak,ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Points négatifs . Delay,delay,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4283,Kayak,andes-lineas-aereas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,2",,,Points positifs . The flight was on time.Points négatifs . The plane was a little shabby. The seat very uncomfortable.,the flight was on time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4284,Kayak,andes-lineas-aereas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,2",,,Points positifs . The flight was on time.Points négatifs . The plane was a little shabby. The seat very uncomfortable.,the plane was a little shabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4285,Kayak,andes-lineas-aereas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,2",,,Points positifs . The flight was on time.Points négatifs . The plane was a little shabby. The seat very uncomfortable.,the seat very uncomfortable,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4286,Kayak,andes-lineas-aereas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Points négatifs . Flight delayed three hours.,flight delayed three hours,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4287,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,3",,,Points négatifs . The food was not good  it may have been the worst airline food I have had in many years of traveling. There is very little diversity in the food provided and the muffins that were served many times throughout the flight were dry and had little flavour.,the food was not good  it may have been the worst airline food i have had in many years of traveling,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
4288,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,3",,,Points négatifs . The food was not good  it may have been the worst airline food I have had in many years of traveling. There is very little diversity in the food provided and the muffins that were served many times throughout the flight were dry and had little flavour.,there is very little diversity in the food provided and the muffins that were served many times throughout the flight were dry and had little flavour,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4289,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,6",,,Points négatifs . Flight was so late over three hours.,flight was so late over three hours,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4290,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,0",,,Points négatifs . Delayed as always,delayed as always,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4291,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,3",,,Points négatifs . 4.5 hours delay without any explanation or comment as to why.,5 hours delay without any explanation or comment as to why,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,
4292,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Points négatifs . Delay,delay,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4293,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,It was a very horrible experience and I don't thinPoints positifs . Nothing at all they kept rescheduling every hour the staff didn't even have the curtesy to inform us of those changes unless they were confronted about the horrible delays the make things short it was a very bad experience Points négatifs . I didn't like anything interms of services rendered the food quality was poor too spicy a lot of delay just to name a few,it was a very horrible experience and i don't thinpoints positifs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
4294,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,It was a very horrible experience and I don't thinPoints positifs . Nothing at all they kept rescheduling every hour the staff didn't even have the curtesy to inform us of those changes unless they were confronted about the horrible delays the make things short it was a very bad experience Points négatifs . I didn't like anything interms of services rendered the food quality was poor too spicy a lot of delay just to name a few,nothing at all they kept rescheduling every hour the staff didn't even have the curtesy to inform us of those changes unless they were confronted about the horrible delays the make things short it was a very bad experience points négatifs,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,-1,
4295,Kayak,arik-air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,It was a very horrible experience and I don't thinPoints positifs . Nothing at all they kept rescheduling every hour the staff didn't even have the curtesy to inform us of those changes unless they were confronted about the horrible delays the make things short it was a very bad experience Points négatifs . I didn't like anything interms of services rendered the food quality was poor too spicy a lot of delay just to name a few,i didn't like anything interms of services rendered the food quality was poor too spicy a lot of delay just to name a few,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,
4296,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,"Points positifs . The crew was nice_x000D_
It was ok for a short flightPoints négatifs . There was a big delay and the airport boards weren’t updated_x000D_
The plan is small","the crew was nice_x000D_
it was ok for a short flightpoints négatifs",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4297,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,"Points positifs . The crew was nice_x000D_
It was ok for a short flightPoints négatifs . There was a big delay and the airport boards weren’t updated_x000D_
The plan is small","there was a big delay and the airport boards weren’t updated_x000D_
the plan is small",0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4298,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,"Points négatifs . There was a delay in flying_x000D_
The service was terrible_x000D_
And the airplane is old and uncomfortable._x000D_
The flight attendants did not relate and really gave the feeling unpleasant","there was a delay in flying_x000D_
the service was terrible_x000D_
and the airplane is old and uncomfortable",-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,
4299,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,"Points négatifs . There was a delay in flying_x000D_
The service was terrible_x000D_
And the airplane is old and uncomfortable._x000D_
The flight attendants did not relate and really gave the feeling unpleasant",the flight attendants did not relate and really gave the feeling unpleasant,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,
4300,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,6",,,Points négatifs . The delayed in departure,the delayed in departure,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4301,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points négatifs . The flight took of right on time.The staff was very nice,the flight took of right on time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4302,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points négatifs . The flight took of right on time.The staff was very nice,the staff was very nice,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4303,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,6",,,Points positifs . boarding is terrible  luggage was damaged  staff is unfriendly.,boarding is terrible  luggage was damaged  staff is unfriendly,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,
4304,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6",,,Tank you for the mail about the delay Points positifs . The mail about the delay,tank you for the mail about the delay points positifs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4305,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6",,,Tank you for the mail about the delay Points positifs . The mail about the delay,the mail about the delay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4306,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,3",,,Points négatifs . The flight was delayed 2.5 hours and they were not keeping us updated  the plane was so outdated and old the seats were horrible  the food was beyond awful  and it was also not an arkia plane it was another small random airline's plane....overall the experience was NOT GOOD,the flight was delayed 2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4307,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,3",,,Points négatifs . The flight was delayed 2.5 hours and they were not keeping us updated  the plane was so outdated and old the seats were horrible  the food was beyond awful  and it was also not an arkia plane it was another small random airline's plane....overall the experience was NOT GOOD,5 hours and they were not keeping us updated  the plane was so outdated and old the seats were horrible  the food was beyond awful  and it was also not an arkia plane it was another small random airline's plane,-1,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,
4308,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,3",,,Points négatifs . The flight was delayed 2.5 hours and they were not keeping us updated  the plane was so outdated and old the seats were horrible  the food was beyond awful  and it was also not an arkia plane it was another small random airline's plane....overall the experience was NOT GOOD,overall the experience was not good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,
4309,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,6",,,"Points négatifs . Ground support for landing in tlv is horrible_x000D_
waiting for bus outside plane for a long time even thouh flight was on time","ground support for landing in tlv is horrible_x000D_
waiting for bus outside plane for a long time even thouh flight was on time",0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,
4310,Kayak,arkia-israeli-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0",,,Points négatifs . Plane was delayed by two hours,plane was delayed by two hours,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4311,Kayak,aruba-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . the staff were excellent and nice,the staff were excellent and nice,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4312,Kayak,aruba-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . The members of staff at the check in desk  boarding and the crew members in the course of the flight were very efficient and hospitable.,the members of staff at the check in desk  boarding and the crew members in the course of the flight were very efficient and hospitable,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4313,Kayak,aruba-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0",,,Points positifs . No shortage of good food and entertainment. Crew was friendly and professional. Points négatifs . Plane was a little dated.,no shortage of good food and entertainment,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4314,Kayak,aruba-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0",,,Points positifs . No shortage of good food and entertainment. Crew was friendly and professional. Points négatifs . Plane was a little dated.,crew was friendly and professional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4315,Kayak,aruba-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0",,,Points positifs . No shortage of good food and entertainment. Crew was friendly and professional. Points négatifs . Plane was a little dated.,plane was a little dated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4316,Kayak,aruba-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . The seats on the flight were very comfortable and spacious. The crew was super nice and very accomodating.,the seats on the flight were very comfortable and spacious,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4317,Kayak,aruba-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . The seats on the flight were very comfortable and spacious. The crew was super nice and very accomodating.,the crew was super nice and very accomodating,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4318,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Then crew and in flight service were excellent.,then crew and in flight service were excellent,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,
4319,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points négatifs . On time departure,on time departure,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4320,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,6",,,Points positifs . Food had great options  Crew was very friendly and efficient  toilets were kept clean  organized and stocked the whole trip - much better overall compared to my trip going to HK. Points négatifs . I wish there were more movie choices available  and that English subtitles were available even when watching a movie in English.,food had great options  crew was very friendly and efficient  toilets were kept clean  organized and stocked the whole trip - much better overall compared to my trip going to hk,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,
4321,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,6",,,Points positifs . Food had great options  Crew was very friendly and efficient  toilets were kept clean  organized and stocked the whole trip - much better overall compared to my trip going to HK. Points négatifs . I wish there were more movie choices available  and that English subtitles were available even when watching a movie in English.,i wish there were more movie choices available  and that english subtitles were available even when watching a movie in english,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4322,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,6",,,Points positifs . Crew is great and professional,crew is great and professional,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4323,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,3",,,Points négatifs . Staff is great.,staff is great,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4324,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Best flight I’ve ever been on.Points négatifs . It had just snowed 20” in Seattle  so we had a short delay.,best flight i’ve ever been on,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
4325,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Best flight I’ve ever been on.Points négatifs . It had just snowed 20” in Seattle  so we had a short delay.,it had just snowed 20” in seattle  so we had a short delay,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4326,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points négatifs . Seats are not that comfortable,seats are not that comfortable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4327,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,0",,,"Points positifs . Flight attendants were amazingly awesome ._x000D_
Points négatifs . Foooood_x000D_
Asiana airline foods are worst",flight attendants were amazingly awesome,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,
4328,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,0",,,"Points positifs . Flight attendants were amazingly awesome ._x000D_
Points négatifs . Foooood_x000D_
Asiana airline foods are worst","foooood_x000D_
asiana airline foods are worst",0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,
4329,Kayak,asiana-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Everything was on time and the flight was smooth.,everything was on time and the flight was smooth,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
4330,Kayak,asky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Points négatifs . Flight on time,flight on time,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4331,Kayak,asky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points négatifs . Slight delay by grounds staff to clear flight for take off,slight delay by grounds staff to clear flight for take off,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4332,Kayak,asky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Very average experience. Points positifs . Very average experience. Points négatifs . Very average experience.,very average experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4333,Kayak,asky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Very average experience. Points positifs . Very average experience. Points négatifs . Very average experience.,very average experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4334,Kayak,asky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Very average experience. Points positifs . Very average experience. Points négatifs . Very average experience.,very average experience,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4335,Kayak,asky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . The food was good,the food was good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4336,Kayak,asky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Points négatifs . The itinerary changed drastically and we cancelled our flights.,the itinerary changed drastically and we cancelled our flights,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,
4337,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Food and drinks were very good - a significant improvement over the flight from Hartford to Dublin.,food and drinks were very good - a significant improvement over the flight from hartford to dublin,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4338,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Points négatifs . No leg room  air temperature way too hot,no leg room  air temperature way too hot,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4339,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,6",,,Points positifs . seat was comfortable  Crew were very friendly and boarding was fastPoints négatifs . purchased an even more speed seat but had to do special security check and this slowed the whole process of security screening down,seat was comfortable  crew were very friendly and boarding was fastpoints négatifs,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,
4340,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,6",,,Points positifs . seat was comfortable  Crew were very friendly and boarding was fastPoints négatifs . purchased an even more speed seat but had to do special security check and this slowed the whole process of security screening down,purchased an even more speed seat but had to do special security check and this slowed the whole process of security screening down,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4341,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Friendly staff.Points positifs . Flight crew was very friendly and the gate agent switched my seat so that the middle seat was empty  which gave me more room.,friendly staff,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
4342,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Friendly staff.Points positifs . Flight crew was very friendly and the gate agent switched my seat so that the middle seat was empty  which gave me more room.,flight crew was very friendly and the gate agent switched my seat so that the middle seat was empty  which gave me more room,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,
4343,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . I travel quite a bit and this is the third time with Aerlingus and by far the best airline with excellent excellent service,i travel quite a bit and this is the third time with aerlingus and by far the best airline with excellent excellent service,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,
4344,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,3",,,Points négatifs . Seats very cramped. Veg food options had no sweets and salads were brown.,seats very cramped,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4345,Kayak,asl-airlines-france,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,3",,,Points négatifs . Seats very cramped. Veg food options had no sweets and salads were brown.,veg food options had no sweets and salads were brown,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4346,Kayak,astra-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,3",,,Points négatifs . Flight was late.,flight was late,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4347,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,6",,,Points négatifs . The flight was delayed,the flight was delayed,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4348,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,6",,,Points négatifs . The flight was delayed for more than 3 hours and for some reason Kayak application was showing it as on time,the flight was delayed for more than 3 hours and for some reason kayak application was showing it as on time,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,
4349,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,3",,,Points négatifs . no kosher meal spare on a flight to Tel Aviv ...,no kosher meal spare on a flight to tel aviv,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4350,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,0",,,Points négatifs . Food was horrible,food was horrible,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4351,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . They had sandwich & snack for a short flight that was nice,they had sandwich & snack for a short flight that was nice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
4352,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Great food and great staff/ service...,great food and great staff/ service,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
4353,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6",,,Points positifs . Nice food. Pleasant flight.,nice food,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4354,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,6",,,Points positifs . Nice food. Pleasant flight.,pleasant flight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
4355,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,3",,,Points négatifs . Most of the crew does not speak English...,most of the crew does not speak english,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,
4356,Kayak,atlasglobal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Everything great service,everything great service,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
4357,Kayak,aurigny-air-services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0",,,Points négatifs . Kayak got the departure time completely wrong,kayak got the departure time completely wrong,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
4358,Kayak,aurora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,3",,,Points négatifs . there is no entertainment and the food is pretty nasty,there is no entertainment and the food is pretty nasty,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
4359,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,6",,,Points négatifs . Seats very hard and uncomfortable in economy,seats very hard and uncomfortable in economy,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4360,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,3",,,Points négatifs . Staff is not friendly  does not offer assistance or ask if you need anything.,staff is not friendly  does not offer assistance or ask if you need anything,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,
4361,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Crew was friendly and helpful  food was tasty and flight was nice and smooth.Points négatifs . It would be wonderful to have all seats the same as first class for a long distance flight.,crew was friendly and helpful  food was tasty and flight was nice and smooth,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,
4362,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,0",,,Points positifs . Crew was friendly and helpful  food was tasty and flight was nice and smooth.Points négatifs . It would be wonderful to have all seats the same as first class for a long distance flight.,it would be wonderful to have all seats the same as first class for a long distance flight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4363,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,6",,,Points négatifs . Inside the plane everything was great and the floght atendants were very nice  however in check in I was teated very poorly,inside the plane everything was great and the floght atendants were very nice  however in check in i was teated very poorly,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4364,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,0",,,Points positifs . The crew was amazing  the seat was comfortable,the crew was amazing  the seat was comfortable,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
4365,Kayak,austrian-airlines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0",,,Points positifs . Excellent crew  delicious Austrian wine  only a short flight so only some nibbles to eat which was fine. Points négatifs . Seat wasn't the best  quite hard on the middle back.,excellent crew  delicious austrian wine  only a short flight so only some nibbles to eat which was fine,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,
